ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5872288,F,N,N,1,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14619,-124,1,0,0,0,Laborers,2.0
5872289,F,N,N,1,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14619,-124,1,0,0,0,Laborers,2.0
5872290,F,N,N,1,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14619,-124,1,0,0,0,Laborers,2.0
5872291,F,N,N,1,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14619,-124,1,0,0,0,Laborers,2.0
5025011,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19032,365243,1,0,0,0,,2.0
5872293,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19032,365243,1,0,0,0,,2.0
5872294,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19032,365243,1,0,0,0,,2.0
5872295,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19032,365243,1,0,0,0,,2.0
5872296,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19032,365243,1,0,0,0,,2.0
5025012,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-12668,-2498,1,0,0,1,Laborers,2.0
5025013,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15607,-2437,1,0,0,0,Sales staff,2.0
5872307,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15607,-2437,1,0,0,0,Sales staff,2.0
5025014,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0
5872320,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0
5872321,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0
5872322,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0
5872324,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0
5872326,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0
5872327,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0
5025015,M,Y,N,0,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13694,-246,1,1,0,0,Laborers,2.0
5025016,M,Y,N,0,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13694,-246,1,1,0,0,Laborers,2.0
5872330,M,Y,N,0,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13694,-246,1,1,0,0,Laborers,2.0
5872331,M,Y,N,0,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13694,-246,1,1,0,0,Laborers,2.0
5872332,M,Y,N,0,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13694,-246,1,1,0,0,Laborers,2.0
5025017,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-975,1,0,0,0,Laborers,1.0
5859810,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-975,1,0,0,0,Laborers,1.0
6389220,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-975,1,0,0,0,Laborers,1.0
6389221,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-975,1,0,0,0,Laborers,1.0
5025018,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-10117,-1158,1,0,0,0,Core staff,3.0
6389222,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-10117,-1158,1,0,0,0,Core staff,3.0
6389223,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-10117,-1158,1,0,0,0,Core staff,3.0
6389224,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-10117,-1158,1,0,0,0,Core staff,3.0
5025019,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
5025020,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071395,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071396,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071397,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071398,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071399,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071403,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071404,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
6071405,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21512,365243,1,0,0,0,,2.0
5025021,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
5025023,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063518,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063519,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063520,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063521,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063522,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063523,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063524,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063526,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063527,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063528,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063529,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063530,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063531,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
6063532,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21052,365243,1,0,0,0,,1.0
5025025,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16911,-672,1,0,1,0,,2.0
6063538,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16911,-672,1,0,1,0,,2.0
5025026,F,N,Y,3,67500.0,Working,Higher education,Married,House / apartment,-12299,-4689,1,1,0,0,,5.0
6318022,F,N,Y,3,67500.0,Working,Higher education,Married,House / apartment,-12299,-4689,1,1,0,0,,5.0
5025027,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5025028,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5025029,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872335,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872336,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872337,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872338,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872339,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872340,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872341,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872342,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872344,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872345,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872346,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872347,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872348,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872349,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872350,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872351,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872352,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872353,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872354,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5872355,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20013,365243,1,0,0,0,,2.0
5025030,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5025032,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872380,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872381,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872382,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872383,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872384,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872386,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872387,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5872388,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0
5025034,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16500,-7521,1,0,0,0,Laborers,2.0
5872395,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16500,-7521,1,0,0,0,Laborers,2.0
5872396,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16500,-7521,1,0,0,0,Laborers,2.0
5872397,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16500,-7521,1,0,0,0,Laborers,2.0
5872398,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16500,-7521,1,0,0,0,Laborers,2.0
5872399,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16500,-7521,1,0,0,0,Laborers,2.0
5872401,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16500,-7521,1,0,0,0,Laborers,2.0
5025035,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872411,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872412,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872413,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872416,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872417,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872418,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872419,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5872420,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0
5025036,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15081,-823,1,1,0,0,Laborers,1.0
5872648,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15081,-823,1,1,0,0,Laborers,1.0
5872649,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15081,-823,1,1,0,0,Laborers,1.0
5872650,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15081,-823,1,1,0,0,Laborers,1.0
5872651,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15081,-823,1,1,0,0,Laborers,1.0
5025038,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,-8534,-1707,1,0,0,1,Laborers,1.0
6071422,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,-8534,-1707,1,0,0,1,Laborers,1.0
6071423,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,-8534,-1707,1,0,0,1,Laborers,1.0
6071424,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,-8534,-1707,1,0,0,1,Laborers,1.0
5025039,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
5025040,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063250,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063251,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063252,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063253,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063254,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063255,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063256,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063257,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063258,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
6063259,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9413,-2223,1,0,1,0,,2.0
5025043,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16743,-8066,1,0,1,0,Medicine staff,2.0
6318166,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16743,-8066,1,0,1,0,Medicine staff,2.0
6318167,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16743,-8066,1,0,1,0,Medicine staff,2.0
6318168,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16743,-8066,1,0,1,0,Medicine staff,2.0
5025044,M,N,Y,1,144000.0,Working,Higher education,Married,House / apartment,-12882,-3471,1,0,1,0,Sales staff,3.0
6318248,M,N,Y,1,144000.0,Working,Higher education,Married,House / apartment,-12882,-3471,1,0,1,0,Sales staff,3.0
6318249,M,N,Y,1,144000.0,Working,Higher education,Married,House / apartment,-12882,-3471,1,0,1,0,Sales staff,3.0
5025045,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0
5872436,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0
5872437,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0
5872439,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0
5872440,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0
5872441,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0
5872442,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0
5025046,F,N,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23303,365243,1,0,1,0,,2.0
5872449,F,N,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23303,365243,1,0,1,0,,2.0
5872450,F,N,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23303,365243,1,0,1,0,,2.0
5872451,F,N,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23303,365243,1,0,1,0,,2.0
5872452,F,N,N,0,157500.0,Pensioner,Higher education,Married,House / apartment,-23303,365243,1,0,1,0,,2.0
5025047,F,Y,N,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11731,-3776,1,1,1,0,,5.0
5872461,F,Y,N,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11731,-3776,1,1,1,0,,5.0
5872465,F,Y,N,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11731,-3776,1,1,1,0,,5.0
5872467,F,Y,N,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11731,-3776,1,1,1,0,,5.0
5025048,M,Y,N,2,180000.0,Working,Secondary / secondary special,Married,With parents,-10213,-581,1,1,0,0,,4.0
5872475,M,Y,N,2,180000.0,Working,Secondary / secondary special,Married,With parents,-10213,-581,1,1,0,0,,4.0
5025049,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872477,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872481,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872482,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872483,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872484,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872485,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872486,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872487,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872488,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872489,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5872490,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0
5025051,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15157,-8189,1,0,0,0,Laborers,3.0
6063030,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15157,-8189,1,0,0,0,Laborers,3.0
6063031,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15157,-8189,1,0,0,0,Laborers,3.0
5025054,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-23355,365243,1,0,0,0,,2.0
5025055,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-23355,365243,1,0,0,0,,2.0
6063034,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-23355,365243,1,0,0,0,,2.0
6063035,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-23355,365243,1,0,0,0,,2.0
5025056,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12318,-1128,1,0,0,0,,2.0
6063405,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12318,-1128,1,0,0,0,,2.0
6063406,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12318,-1128,1,0,0,0,,2.0
6063407,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12318,-1128,1,0,0,0,,2.0
6063408,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12318,-1128,1,0,0,0,,2.0
6063409,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12318,-1128,1,0,0,0,,2.0
5025058,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
5025059,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
5025060,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
5025061,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
5025062,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
6063944,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
6063946,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
6063949,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
6063950,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
6063951,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
6063952,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0
5025063,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11714,-672,1,0,0,0,,1.0
6063954,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11714,-672,1,0,0,0,,1.0
6063955,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11714,-672,1,0,0,0,,1.0
6063957,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11714,-672,1,0,0,0,,1.0
5025064,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318253,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318254,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318255,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318256,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318257,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318258,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318259,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318260,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318261,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318262,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318263,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
6318264,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0
5025066,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
5872654,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
5872655,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0
