Car Ownership,Property Ownership,Number of Children,Annual Income,Income Category,Education Level,Marital Status,Housing Type,Age (Days),Employment Duration (Days),Work Phone,Phone,Email,Occupation,Family Size,Approved,Prediction,Actual,Explanation,Reason
1,0,1,292500.0,4,5,2,1,34,1056.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Marital Status, -0.57, Work Phone, -0.82, Age (Days), Family Size, Annual Income.","This application was denied due to Email, Housing Type, Marital Status, -0.57, Work Phone, -0.82, Age (Days), Family Size, Annual Income."
1,0,1,292500.0,4,5,2,1,34,1056.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to Email, Marital Status, Housing Type, -0.57, -0.82, Work Phone, Age (Days), Family Size.","This application was denied due to Email, Marital Status, Housing Type, -0.57, -0.82, Work Phone, Age (Days), Family Size."
1,0,1,292500.0,4,5,2,1,34,1056.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Marital Status, -0.57, Work Phone, -0.82, Age (Days), Family Size.","This application was denied due to Email, Housing Type, Marital Status, -0.57, Work Phone, -0.82, Age (Days), Family Size."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85, Family Size."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85, Annual Income, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85, Annual Income, Family Size."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to Income Category, -1.62, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size.","This application was denied due to Income Category, -1.62, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Family Size, Annual Income.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Family Size, Annual Income."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, -0.85, Phone.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, -0.85, Phone."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Annual Income, -0.85.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Annual Income, -0.85."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size, Annual Income.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size, Annual Income."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85, Annual Income.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85, Annual Income."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Income Category, Work Phone, Occupation, Phone, Family Size, -0.85.","This application was denied due to -1.62, Housing Type, Income Category, Work Phone, Occupation, Phone, Family Size, -0.85."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Family Size, -0.85.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Family Size, -0.85."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Phone, Occupation, -0.85."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Family Size, Annual Income.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, Family Size, Annual Income."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Occupation, Phone, -0.85, Family Size."
1,1,0,315000.0,0,5,1,1,42,5500.0,0.0,0.0,1.0,3,2.0,0,Denied,Denied,"This application was denied due to Income Category, -1.62, Housing Type, Work Phone, Phone, Occupation, -0.85, Family Size.","This application was denied due to Income Category, -1.62, Housing Type, Work Phone, Phone, Occupation, -0.85, Family Size."
0,1,0,112500.0,1,1,1,1,60,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, Housing Type, Work Phone, Phone, Car Ownership, Education Level.","This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, Housing Type, Work Phone, Phone, Car Ownership, Education Level."
0,1,0,112500.0,1,1,1,1,60,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Income Category, Email, Employment Duration (Days), Work Phone, Car Ownership, Phone, Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Income Category, Email, Employment Duration (Days), Work Phone, Car Ownership, Phone, Education Level, Family Size."
0,1,0,112500.0,1,1,1,1,60,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), Housing Type, Work Phone, Car Ownership, Phone, Education Level, Family Size.","This application was denied due to Email, -1.62, Income Category, Employment Duration (Days), Housing Type, Work Phone, Car Ownership, Phone, Education Level, Family Size."
0,1,0,112500.0,1,1,1,1,60,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Employment Duration (Days), Income Category, Work Phone, Car Ownership, Education Level, Phone, Family Size.","This application was denied due to Email, -1.62, Housing Type, Employment Duration (Days), Income Category, Work Phone, Car Ownership, Education Level, Phone, Family Size."
0,1,0,112500.0,1,1,1,1,60,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Car Ownership, Work Phone, Phone, Education Level, Family Size.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Car Ownership, Work Phone, Phone, Education Level, Family Size."
0,1,0,112500.0,1,1,1,1,60,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Car Ownership, Education Level, Phone, Family Size.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Car Ownership, Education Level, Phone, Family Size."
0,1,0,112500.0,1,1,1,1,60,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Car Ownership, Phone, Education Level, Family Size.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Car Ownership, Phone, Education Level, Family Size."
0,0,0,540000.0,0,1,1,1,54,691.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to Income Category, Email, Housing Type, Work Phone, -0.82, Car Ownership, Phone, Education Level, -0.15, Annual Income.","This application was denied due to Income Category, Email, Housing Type, Work Phone, -0.82, Car Ownership, Phone, Education Level, -0.15, Annual Income."
0,0,0,540000.0,0,1,1,1,54,691.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, Income Category, Work Phone, -0.82, Car Ownership, Phone, Education Level, Annual Income.","This application was denied due to Housing Type, Email, Income Category, Work Phone, -0.82, Car Ownership, Phone, Education Level, Annual Income."
0,0,0,540000.0,0,1,1,1,54,691.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to Income Category, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Phone, Family Size, Annual Income.","This application was denied due to Income Category, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Phone, Family Size, Annual Income."
0,1,0,135000.0,4,5,1,1,59,1876.0,0.0,0.0,0.0,5,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Occupation, Phone.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Occupation, Phone."
0,1,0,135000.0,4,5,1,1,59,1876.0,0.0,0.0,0.0,5,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, -0.27, Phone, Occupation, Family Size.","This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, -0.27, Phone, Occupation, Family Size."
0,1,0,135000.0,4,5,1,1,59,1876.0,0.0,0.0,0.0,5,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Phone, Occupation, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Phone, Occupation, Family Size."
0,1,0,135000.0,4,5,1,1,59,1876.0,0.0,0.0,0.0,5,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.27, Car Ownership, Phone, Occupation, Family Size.","This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.27, Car Ownership, Phone, Occupation, Family Size."
1,1,2,225000.0,2,1,1,1,31,1726.0,0.0,0.0,0.0,3,4.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.13, Number of Children, -0.27, Phone, Education Level, Occupation, Age (Days).","This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.13, Number of Children, -0.27, Phone, Education Level, Occupation, Age (Days)."
1,1,2,225000.0,2,1,1,1,31,1726.0,0.0,0.0,0.0,3,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, Number of Children, Occupation, Phone, -0.27, Age (Days), Education Level.","This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, Number of Children, Occupation, Phone, -0.27, Age (Days), Education Level."
1,1,2,225000.0,2,1,1,1,31,1726.0,0.0,0.0,0.0,3,4.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, -0.13, Work Phone, Number of Children, -0.27, Occupation, Phone, Education Level, Age (Days).","This application was denied due to -1.62, Housing Type, Email, -0.13, Work Phone, Number of Children, -0.27, Occupation, Phone, Education Level, Age (Days)."
1,1,2,225000.0,2,1,1,1,31,1726.0,0.0,0.0,0.0,3,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, Number of Children, -0.27, Phone, Age (Days), Education Level, Occupation.","This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, Number of Children, -0.27, Phone, Age (Days), Education Level, Occupation."
1,1,2,225000.0,2,1,1,1,31,1726.0,0.0,0.0,0.0,3,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, Number of Children, Age (Days), Education Level, -0.27, Occupation, Phone.","This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, Number of Children, Age (Days), Education Level, -0.27, Occupation, Phone."
0,1,2,148500.0,0,5,1,1,36,295.0,0.0,0.0,0.0,10,4.0,0,Denied,Denied,"This application was denied due to -1.62, Employment Duration (Days), Income Category, Housing Type, Email, -0.82, Work Phone, Car Ownership, Number of Children, Phone, -0.85.","This application was denied due to -1.62, Employment Duration (Days), Income Category, Housing Type, Email, -0.82, Work Phone, Car Ownership, Number of Children, Phone, -0.85."
0,1,2,148500.0,0,5,1,1,36,295.0,0.0,0.0,0.0,10,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, Employment Duration (Days), -0.82, Work Phone, Car Ownership, Number of Children, Phone.","This application was denied due to -1.62, Email, Housing Type, Income Category, Employment Duration (Days), -0.82, Work Phone, Car Ownership, Number of Children, Phone."
0,0,2,283500.0,4,5,1,1,39,2517.0,0.0,0.0,0.0,6,4.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, Car Ownership, Number of Children, -0.27, Phone, Occupation, Annual Income.","This application was denied due to Email, Housing Type, Work Phone, Car Ownership, Number of Children, -0.27, Phone, Occupation, Annual Income."
0,0,2,283500.0,4,5,1,1,39,2517.0,0.0,0.0,0.0,6,4.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Car Ownership, Work Phone, Number of Children, -0.27, Occupation, Phone.","This application was denied due to Email, Housing Type, Car Ownership, Work Phone, Number of Children, -0.27, Occupation, Phone."
0,0,2,283500.0,4,5,1,1,39,2517.0,0.0,0.0,0.0,6,4.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, Work Phone, Car Ownership, -0.27, Number of Children, Phone, Occupation, -0.85.","This application was denied due to Housing Type, Email, Work Phone, Car Ownership, -0.27, Number of Children, Phone, Occupation, -0.85."
0,0,2,283500.0,4,5,1,1,39,2517.0,0.0,0.0,0.0,6,4.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, Work Phone, Car Ownership, Number of Children, Phone, -0.27, Occupation, -0.85.","This application was denied due to Housing Type, Email, Work Phone, Car Ownership, Number of Children, Phone, -0.27, Occupation, -0.85."
0,0,2,283500.0,4,5,1,1,39,2517.0,0.0,0.0,0.0,6,4.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, -0.85, Occupation, -0.27.","This application was denied due to Email, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, -0.85, Occupation, -0.27."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Marital Status, -0.13, Work Phone, -0.27, Age (Days), Education Level.","This application was denied due to -1.62, Email, Income Category, Marital Status, -0.13, Work Phone, -0.27, Age (Days), Education Level."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Marital Status, -0.13, Work Phone, Education Level, -0.27, Age (Days), Family Size.","This application was denied due to -1.62, Income Category, Email, Marital Status, -0.13, Work Phone, Education Level, -0.27, Age (Days), Family Size."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, Education Level, Age (Days), -0.27, Family Size.","This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, Education Level, Age (Days), -0.27, Family Size."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Age (Days), Education Level.","This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Age (Days), Education Level."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Age (Days), Education Level, Family Size."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Education Level, Age (Days).","This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Education Level, Age (Days)."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Marital Status, -0.13, Work Phone, -0.27, Education Level, Age (Days).","This application was denied due to -1.62, Email, Income Category, Marital Status, -0.13, Work Phone, -0.27, Education Level, Age (Days)."
1,1,0,225000.0,0,1,3,5,29,2152.0,0.0,1.0,0.0,14,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Education Level, Age (Days), Family Size.","This application was denied due to -1.62, Email, Income Category, -0.13, Marital Status, Work Phone, -0.27, Education Level, Age (Days), Family Size."
0,1,1,135000.0,4,1,1,1,25,1999.0,1.0,1.0,0.0,6,3.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, -0.57, Car Ownership, Occupation, -0.27, Education Level, Age (Days), -0.20.","This application was denied due to Email, -1.62, Housing Type, -0.57, Car Ownership, Occupation, -0.27, Education Level, Age (Days), -0.20."
0,1,1,135000.0,4,1,1,1,25,1999.0,1.0,1.0,0.0,6,3.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, -0.57, Car Ownership, -0.27, Occupation, Age (Days), -0.20, Education Level.","This application was denied due to Email, -1.62, Housing Type, -0.57, Car Ownership, -0.27, Occupation, Age (Days), -0.20, Education Level."
0,1,1,180000.0,0,5,3,1,39,1938.0,0.0,0.0,0.0,4,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Email, Marital Status, -0.57, Work Phone, Car Ownership, -0.27, Occupation, Phone, -0.85.","This application was denied due to -1.62, Income Category, Housing Type, Email, Marital Status, -0.57, Work Phone, Car Ownership, -0.27, Occupation, Phone, -0.85."
1,1,0,135000.0,0,5,1,1,38,1542.0,0.0,0.0,0.0,12,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.85, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.85, Family Size."
1,1,0,135000.0,0,5,1,1,38,1542.0,0.0,0.0,0.0,12,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.85, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Phone, -0.85, Family Size."
1,1,0,135000.0,0,5,1,1,38,1542.0,0.0,0.0,0.0,12,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Phone, -0.85, Family Size.","This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Phone, -0.85, Family Size."
1,1,0,135000.0,0,5,1,1,38,1542.0,0.0,0.0,0.0,12,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Phone, Family Size, -0.85, -0.77.","This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Phone, Family Size, -0.85, -0.77."
1,1,0,135000.0,0,5,1,1,38,1542.0,0.0,0.0,0.0,12,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Income Category, Work Phone, Phone, -0.85, -0.77.","This application was denied due to Email, -1.62, Housing Type, Income Category, Work Phone, Phone, -0.85, -0.77."
0,1,2,157500.0,0,5,0,1,30,203.0,0.0,0.0,0.0,8,4.0,0,Denied,Denied,"This application was denied due to -1.62, Employment Duration (Days), Housing Type, Income Category, Email, Work Phone, Number of Children, -0.82, Car Ownership, Phone, Age (Days).","This application was denied due to -1.62, Employment Duration (Days), Housing Type, Income Category, Email, Work Phone, Number of Children, -0.82, Car Ownership, Phone, Age (Days)."
0,0,0,112500.0,1,1,4,1,64,0.0,0.0,0.0,1.0,18,1.0,0,Denied,Denied,"This application was denied due to Income Category, Employment Duration (Days), Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Family Size, Education Level.","This application was denied due to Income Category, Employment Duration (Days), Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Family Size, Education Level."
0,0,0,112500.0,1,1,4,1,64,0.0,0.0,0.0,1.0,18,1.0,0,Denied,Denied,"This application was denied due to Income Category, Employment Duration (Days), Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Education Level, Family Size.","This application was denied due to Income Category, Employment Duration (Days), Housing Type, Marital Status, Work Phone, Car Ownership, Phone, Education Level, Family Size."
0,1,1,118350.0,4,1,0,1,27,780.0,0.0,0.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, -0.57, -0.82, Work Phone, Car Ownership, Phone, Education Level, Age (Days), -0.20.","This application was denied due to -1.62, Housing Type, Email, -0.57, -0.82, Work Phone, Car Ownership, Phone, Education Level, Age (Days), -0.20."
0,0,0,135000.0,4,2,0,1,30,1634.0,0.0,0.0,0.0,9,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, -0.82, -0.27, Car Ownership, Phone, Education Level, Family Size, Age (Days).","This application was denied due to Email, Housing Type, Work Phone, -0.82, -0.27, Car Ownership, Phone, Education Level, Family Size, Age (Days)."
0,0,0,135000.0,4,2,0,1,30,1634.0,0.0,0.0,0.0,9,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, -0.82, -0.27, Car Ownership, Phone, Age (Days), Education Level.","This application was denied due to Email, Housing Type, Work Phone, -0.82, -0.27, Car Ownership, Phone, Age (Days), Education Level."
0,0,0,135000.0,4,2,0,1,30,1634.0,0.0,0.0,0.0,9,2.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Age (Days), Family Size, Education Level.","This application was denied due to Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.27, Phone, Age (Days), Family Size, Education Level."
1,1,0,270000.0,4,5,1,1,28,2822.0,0.0,0.0,0.0,4,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Occupation, Phone, -0.27, Age (Days), Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Occupation, Phone, -0.27, Age (Days), Family Size."
1,1,0,270000.0,4,5,1,1,28,2822.0,0.0,0.0,0.0,4,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.27, Occupation, Age (Days), Family Size, Phone.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.27, Occupation, Age (Days), Family Size, Phone."
1,1,0,270000.0,4,5,1,1,28,2822.0,0.0,0.0,0.0,4,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Occupation, -0.27, Phone, Age (Days), Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Occupation, -0.27, Phone, Age (Days), Family Size."
0,1,0,450000.0,0,5,1,1,46,9181.0,0.0,1.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, -0.15.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, -0.15."
0,1,0,450000.0,0,5,1,1,46,9181.0,0.0,1.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, Family Size, -0.15, Annual Income.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, Family Size, -0.15, Annual Income."
0,1,0,450000.0,0,5,1,1,46,9181.0,0.0,1.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, Annual Income, -0.15.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, Annual Income, -0.15."
0,1,0,450000.0,0,5,1,1,46,9181.0,0.0,1.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, -0.82, Work Phone, Car Ownership, -0.15.","This application was denied due to -1.62, Income Category, Housing Type, -0.82, Work Phone, Car Ownership, -0.15."
0,1,0,450000.0,0,5,1,1,46,9181.0,0.0,1.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Family Size."
0,1,0,405000.0,0,1,1,1,32,2182.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, -0.27, Car Ownership, -0.82, Phone, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, -0.27, Car Ownership, -0.82, Phone, Age (Days), Education Level, Family Size."
0,1,0,405000.0,0,1,1,1,32,2182.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Income Category, Work Phone, -0.82, Car Ownership, Phone, -0.27, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Email, Income Category, Work Phone, -0.82, Car Ownership, Phone, -0.27, Age (Days), Education Level, Family Size."
0,1,0,405000.0,0,1,1,1,32,2182.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, -0.82, Work Phone, Car Ownership, Phone, -0.27, Education Level, Age (Days), Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, -0.82, Work Phone, Car Ownership, Phone, -0.27, Education Level, Age (Days), Family Size."
0,1,0,405000.0,0,1,1,1,32,2182.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, Phone, -0.27, Education Level, Age (Days).","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, Phone, -0.27, Education Level, Age (Days)."
0,1,0,405000.0,0,1,1,1,32,2182.0,0.0,0.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to Housing Type, -1.62, Email, Income Category, -0.82, Work Phone, Car Ownership, -0.27, Education Level, Phone, Age (Days), Family Size.","This application was denied due to Housing Type, -1.62, Email, Income Category, -0.82, Work Phone, Car Ownership, -0.27, Education Level, Phone, Age (Days), Family Size."
